tax_group,tax_gs,tax_eco_food,tax_lh_amd,tax_lh_licm,tax_lh_ri#/d,test_exposure_type,test_media_type,result_effect,media_ph_mean,media_temperature_mean,result_conc1_mean_binary,result_conc1_type,result_obs_duration_mean,result_conc1_mean,result_conc1_mean_log,chem_name
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.11,-0.958607314841775,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.09,-1.04575749056068,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.08,-1.09691001300806,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,1,A,24,0.164,-0.785156151952302,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,1,A,48,0.114,-0.943095148663527,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,1,A,72,0.092,-1.03621217265444,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,1,A,96,0.085,-1.07058107428571,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,22,1,A,24,0.16,-0.795880017344075,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,22,1,A,48,0.11,-0.958607314841775,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,22,1,A,72,0.09,-1.04575749056068,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,22,1,A,96,0.08,-1.09691001300806,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,11.5,1,A,48,0.6,-0.221848749616356,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22.5,1,A,48,1,0,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,48,1.1,0.041392685158225,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,24,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.041,-1.38721614328026,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.041,-1.38721614328026,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,24,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,24,0.37,-0.431798275933005,Fenitrothion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.21,-0.677780705266081,Fenitrothion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.2,-0.698970004336019,Fenitrothion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.2,-0.698970004336019,Fenitrothion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,F,24,5.34,0.727541257028556,Methyl parathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,F,48,4.89,0.68930885912362,Methyl parathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,F,72,4.48,0.651278013998144,Methyl parathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,F,96,4.12,0.614897216033135,Methyl parathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,24,5,0.698970004336019,Trichlorfon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,48,3.8,0.57978359661681,Trichlorfon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,72,3.42,0.534026106056135,Trichlorfon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,96,3.38,0.528916700277655,Trichlorfon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,24,0.16,-0.795880017344075,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.11,-0.958607314841775,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.09,-1.04575749056068,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.08,-1.09691001300806,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,24,1.29,0.110589710299249,Chlorpyrifos
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,48,0.69,-0.161150909262745,Chlorpyrifos
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,72,0.59,-0.229147988357856,Chlorpyrifos
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,A,96,0.54,-0.267606240177031,Chlorpyrifos
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,24,3.87,0.587710965018911,Methidathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,48,2.28,0.357934847000454,Methidathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,72,1.84,0.264817823009536,Methidathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,A,96,1.51,0.178976947293169,Methidathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,0,F,24,5.55,0.744292983122676,Methyl parathion
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,,1,F,24,0.3491,-0.457050151185821,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,24,0.04,-1.39794000867204,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,48,0.039,-1.4089353929735,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,72,0.038,-1.42021640338319,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,96,0.038,-1.42021640338319,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,24,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,48,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,72,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,96,0.042,-1.3767507096021,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,24,0.023,-1.63827216398241,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,48,0.022,-1.65757731917779,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,72,0.02,-1.69897000433602,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,96,0.02,-1.69897000433602,Endosulfan
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,24,0.34,-0.468521082957745,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,48,0.33,-0.481486060122113,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,72,0.32,-0.494850021680094,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,15,1,F,96,0.32,-0.494850021680094,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,24,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,48,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,72,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,22,1,F,96,0.67,-0.173925197299174,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,24,0.48,-0.318758762624413,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,48,0.46,-0.337242168318426,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,72,0.46,-0.337242168318426,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,,29,1,F,96,0.45,-0.346787486224656,Lindane
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,1,A,24,0.164,-0.785156151952302,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,1,A,48,0.114,-0.943095148663527,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,1,A,72,0.092,-1.03621217265444,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,1,A,96,0.085,-1.07058107428571,Diazinon
fish,Anguilla_anguilla,C,20080,133,639.3,F,FW,MOR,7.4,20,1,A,96,0.037,-1.43179827593301,Disulfoton
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,0,F,96,33.46,1.52452593662638,Molinate
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.5,24,1,F,96,0.852,-0.0695604052332998,Dichlorvos
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,0,A,96,13.2,1.12057393120585,Thiobencarb
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,0,A,24,25.7,1.40993312333129,Thiobencarb
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,0,A,48,21.7,1.33645973384853,Thiobencarb
fish,Anguilla_anguilla,C,20080,133,639.3,S,FW,MOR,7.9,20,0,A,72,17,1.23044892137827,Thiobencarb
fish,Anguilla_anguilla,C,20080,133,639.3,NR,FW,MOR,,22,1,F,96,0.001,-3,Deltamethrin
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,0,F,48,41.36,1.61658053008589,Propanil
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,0,F,96,31.55,1.49899936358015,Propanil
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,0,F,72,36.53,1.56264967221192,Propanil
fish,Anguilla_anguilla,C,20080,133,639.3,R,FW,MOR,7.9,20,0,F,24,45.32,1.65628990119136,Propanil
fish,Anguilla_japonica,C,4380,150,639.3,S,FW,MOR,,22,1,A,48,0.89,-0.0506099933550872,Thiobencarb
fish,Anguilla_japonica,C,4380,150,639.3,S,FW,MOR,,22,1,A,48,0.29,-0.537602002101044,Butachlor
fish,Anguilla_japonica,C,4380,150,639.3,S,SW,MOR,,30,0,F,72,7.5,0.8750612633917,Temephos
fish,Anguilla_japonica,C,4380,150,639.3,R,SW,MOR,8.3,,1,A,24,0.2,-0.698970004336019,Sodium pentachlorophenate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,14,1.14612803567824,Etofenprox
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,18,1.25527250510331,Etofenprox
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,7.4,0.869231719730976,Bilanafos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,7.4,0.869231719730976,Bilanafos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,3,0.477121254719662,Profenofos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,2.5,0.397940008672038,Profenofos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,19,1.27875360095283,Fenobucarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,12,1.07918124604762,Propargite
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,3.3,0.518513939877887,Propargite
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.028,-1.55284196865778,Endosulfan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.014,-1.85387196432176,Endosulfan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.35,-0.455931955649724,Permethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.75,-0.1249387366083,Permethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.0085,-2.07058107428571,Fenvalerate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.0048,-2.31875876262441,Fenvalerate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.0092,-2.03621217265444,Flucythrinate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.0088,-2.05551732784983,Flucythrinate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.008,-2.09691001300806,Flucythrinate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.0065,-2.18708664335714,Flucythrinate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.0048,-2.31875876262441,Cypermethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.0036,-2.44369749923271,Cypermethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.0075,-2.1249387366083,Cypermethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.0053,-2.27572413039921,Cypermethrin
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,3.3,0.518513939877887,Diazinon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,2.8,0.447158031342219,Diazinon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,1.6,0.204119982655925,Carbosulfan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.3,0.113943352306837,Carbosulfan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,12,1.07918124604762,Quinalphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.5,-0.301029995663981,Quinalphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,5.5,0.740362689494244,Chlorpyrifos-methyl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,5,0.698970004336019,Chlorpyrifos-methyl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,13,1.11394335230684,Dicofol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,4.4,0.643452676486187,Dicofol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,28,1.44715803134222,Dicofol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,25,1.39794000867204,Dicofol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,17,1.23044892137827,Dioxabenzofos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,8.8,0.944482672150169,Dioxabenzofos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,55,1.74036268949424,Disulfoton
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,7.5,0.8750612633917,Disulfoton
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.12,-0.920818753952375,Sodium pentachlorophenate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.12,-0.920818753952375,Sodium pentachlorophenate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,120,2.07918124604762,Hexazinone
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,75,1.8750612633917,Hexazinone
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.11,-0.958607314841775,Chlorothalonil
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.038,-1.42021640338319,Chlorothalonil
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,1.5,0.176091259055681,Ametryn
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.5,0.176091259055681,Ametryn
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.25,-0.602059991327962,Captafol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.084,-1.07572071393812,Captafol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.14,-0.853871964321762,Chlorfenvinphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.038,-1.42021640338319,Chlorfenvinphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,11,1.04139268515822,Dichlorvos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.5,0.176091259055681,Dichlorvos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,10,1,Trichlorfon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,4.6,0.662757831681574,Trichlorfon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,5.8,0.763427993562937,Methidathion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.39,-0.408935392973501,Methidathion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,7.3,0.863322860120456,EPN
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,3.2,0.505149978319906,EPN
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,7.4,0.869231719730976,Fenitrothion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,6.5,0.812913356642856,Fenitrothion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,13,1.11394335230684,Xylylcarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,8.7,0.939519252618618,Xylylcarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,22,1.34242268082221,Fenthion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,12,1.07918124604762,Fenthion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,44,1.64345267648619,Metolcarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,23,1.36172783601759,Metolcarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,10,1,Carbaryl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,40,1.60205999132796,Carbaryl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,23,1.36172783601759,Carbaryl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,23,1.36172783601759,Carbaryl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,1.4,0.146128035678238,Phenthoate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.28,-0.552841968657781,Phenthoate
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,4.4,0.643452676486187,Propoxur
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,4.4,0.643452676486187,Propoxur
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,2.2,0.342422680822206,Phosmet
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.3,0.113943352306837,Phosmet
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,75,1.8750612633917,XMC
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,44,1.64345267648619,XMC
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,24,0.58,-0.236572006437063,Captan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,1,F,48,0.3,-0.522878745280338,Captan
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,11,1.04139268515822,Malathion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,4.1,0.612783856719736,Malathion
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,2.1,0.322219294733919,Methomyl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.7,0.230448921378274,Methomyl
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,12,1.07918124604762,Propargite
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,4,0.602059991327962,Edifenphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,4,0.602059991327962,Edifenphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,13,1.11394335230684,Propaphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,12,1.07918124604762,Propaphos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,44,1.64345267648619,Pyroquilon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,44,1.64345267648619,Pyroquilon
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,3.6,0.556302500767287,"2-(4,5-Dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3-pyridinecarboxylic acid with 2-propanamine (1:1)"
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,3.3,0.518513939877887,"2-(4,5-Dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3-pyridinecarboxylic acid with 2-propanamine (1:1)"
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,1.3,0.113943352306837,Benfuracarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.2,0.0791812460476248,Benfuracarb
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,87,1.93951925261862,Dimethirimol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,87,1.93951925261862,Dimethirimol
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,14,1.14612803567824,Etrimfos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,12,1.07918124604762,Etrimfos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,75,1.8750612633917,Thiazafluron [BSI:ISO]
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,73,1.86332286012046,Thiazafluron [BSI:ISO]
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,4.7,0.672097857935718,Triforine
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,1.8,0.255272505103306,Triforine
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,13,1.11394335230684,"2,7,8,9-Tricyclazole"
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,3.5,0.544068044350276,"2,7,8,9-Tricyclazole"
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,30,1.47712125471966,Bensultap
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,28,1.44715803134222,Bensultap
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,150,2.17609125905568,Ethidimuron
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,44,1.64345267648619,Ethidimuron
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,120,2.07918124604762,Flutolanil
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,100,2,Flutolanil
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,5.9,0.770852011642144,Pretilachlor
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,5.3,0.724275869600789,Pretilachlor
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,24,36,1.55630250076729,Sulprofos
fish,Anguilla_japonica,C,4380,150,639.3,NR,FW,MOR,,25,0,F,48,36,1.55630250076729,Sulprofos
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,48,14.17,1.15136985024746,Dichlorvos
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,96,9.274,0.967267091559786,Dichlorvos
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,48,15.792,1.19843713532556,Dicrotophos
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,96,13.176,1.1197835861617,Dicrotophos
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,1,F,48,0.0573,-1.24184537803261,Mecarbam
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,1,F,96,0.0523999999999999,-1.28066871301627,Mecarbam
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,48,2.154,0.333245698961963,Fenthion
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,96,1.843,0.265525335219074,Fenthion
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,1,F,48,0.348,-0.458420756053419,Malathion
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,1,F,96,0.314,-0.503070351926785,Malathion
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,48,5.16,0.712649701627211,Omethoate
fish,Aphanius_fasciatus,C,2190,7.06,1.4,S,SW,MOR,,,0,F,96,2.69,0.429752280002408,Omethoate
